OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover	Consistent_hierarchy
df9fefdb9bb6b093c26cb29dd6caa4fe	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1	Mycosphaerellaceae_1	Xenosonderhenia_1	Xenosonderhenia syzygii 	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	91.667	100	0
e98b9735078f431187b69a56ada62d16	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Lasiosphaeriaceae_1				0	0	0
71887df8291136762dc35babc58c9444	Fungi_1	Ascomycota_1	Sordariomycetes_1	Chaetosphaeriales_1	Chaetosphaeriaceae_1				0	0	0
8847fe6cd84b56dbb98f3d3f3748dc9c	Fungi_1	Ascomycota_1	Sordariomycetes_1					Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	100.000	86	0
37504216070e09ccbec82fac24a80efa	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	84.392	100	0
050fb891c3841fda978568f081860a2a	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	86.004	100	0
75b4b180102dd08e38c65214595de27d	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	84.740	100	0
6d04e4da73a9b82e0e002dc3109663ac	Fungi_1	Ascomycota_1	Sordariomycetes_1					Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	80.877	100	0
1c01977d83760a6161cd7a50d28fe973	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	84.124	100	0
1a4de5797961069d8bf02eedcf27fcaf	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Bionectriaceae_1	Ovicillium_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	89.423	96	0
0011b3d52a3379eaa19d0c10549fe599	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	85.428	100	0
d83a1a1b0fea6fae05eb6dfc26ff74d9	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	85.680	76	0
f778e47cfdec4137fe7ca90c87884c60	Fungi_1	Ascomycota_1	Lecanoromycetes_1	Ostropales_1	Stictidaceae_1	Cryptodiscus_1			0	0	0
e0f76485b22ae4f17c29e38614aad485	Fungi_1	Ascomycota_1	Sordariomycetes_1	Glomerellales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	79.211	100	0
737727c67e3c7f1dc5391a519eda054e	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	100.000	76	0
e365bed2b7f81e10d07a7a3b15d96a80	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	86.098	76	0
9f1e18d3f74e88559e9b8073065e3d5c	Fungi_1	Ascomycota_1	Sordariomycetes_1	Chaetosphaeriales_1	Chaetosphaeriaceae_1	Codinaea_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	90.625	85	0
237379cd395a8880d9f08b1408cfd185	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1	Cainiaceae_1				0	0	0
3cd0eccb8cfc271e8356334db1b1e570	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1	Mycosphaerellaceae_1			Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	92.096	100	0
c99be986ae5389be3269a9fb44e95a1b	Fungi_1	Ascomycota_1	Sordariomycetes_1			Oncopodiella_1			0	0	0
7182fc4d5ea77dec2d30c2d910a0999c	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Sporormiaceae_1	Sporormiella_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	83.547	100	0
f98982e2cb0eb5f11087ecf5542fbbe7	Fungi_1	Ascomycota_1	Leotiomycetes_1	Rhytismatales_1	Rhytismataceae_1	Lophodermium_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	85.088	90	0
0fd02e7df2a59b84cbd2a2b9c928121b	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1	Mycosphaerellaceae_1	Ramularia_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	95.669	100	0
623caf5f8b3c98f9ec0bb1fb52dc6332	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Bulleribasidiaceae_1	Hannaella_1			0	0	0
